size,path,is_player
640,flop_hand_cluster_0_call-raise-call-call/call/raise/call/raise/raise,player
359,flop_hand_cluster_0_call-raise-call-call/call/raise/call/raise/call,player
0,flop_hand_cluster_0_call-raise-call-call/call/raise/call/call/fold,not_player
0,flop_hand_cluster_0_call-raise-call-call/call/raise/call/call/raise,not_player
0,flop_hand_cluster_0_call-raise-call-call/call/raise/call/call/call,not_player
0,flop_hand_cluster_0_call-raise-call-call/call/call/fold/fold/fold,not_player
0,flop_hand_cluster_0_call-raise-call-call/call/call/fold/fold/raise,not_player
0,flop_hand_cluster_0_call-raise-call-call/call/call/fold/fold/call,not_player
0,flop_hand_cluster_0_call-raise-call-call/call/call/fold/raise/fold,not_player
0,flop_hand_cluster_0_call-raise-call-call/call/call/fold/raise/raise,not_player
0,flop_hand_cluster_0_call-raise-call-call/call/call/fold/raise/call,not_player
0,flop_hand_cluster_0_call-raise-call-call/call/call/fold/call/fold,not_player
0,flop_hand_cluster_0_call-raise-call-call/call/call/fold/call/raise,not_player
0,flop_hand_cluster_0_call-raise-call-call/call/call/fold/call/call,not_player
0,flop_hand_cluster_0_call-raise-call-call/call/call/raise/fold/fold,player
500,flop_hand_cluster_0_call-raise-call-call/call/call/raise/fold/raise,player
499,flop_hand_cluster_0_call-raise-call-call/call/call/raise/fold/call,player
187,flop_hand_cluster_0_call-raise-call-call/call/call/raise/raise/fold,player
567,flop_hand_cluster_0_call-raise-call-call/call/call/raise/raise/raise,player
244,flop_hand_cluster_0_call-raise-call-call/call/call/raise/raise/call,player
264,flop_hand_cluster_0_call-raise-call-call/call/call/raise/call/fold,player
611,flop_hand_cluster_0_call-raise-call-call/call/call/raise/call/raise,player
123,flop_hand_cluster_0_call-raise-call-call/call/call/raise/call/call,player
0,flop_hand_cluster_0_call-raise-call-call/call/call/call/fold/fold,not_player
0,flop_hand_cluster_0_call-raise-call-call/call/call/call/fold/raise,not_player
0,flop_hand_cluster_0_call-raise-call-call/call/call/call/fold/call,not_player
0,flop_hand_cluster_0_call-raise-call-call/call/call/call/raise/fold,not_player
0,flop_hand_cluster_0_call-raise-call-call/call/call/call/raise/raise,not_player
0,flop_hand_cluster_0_call-raise-call-call/call/call/call/raise/call,not_player
0,flop_hand_cluster_0_call-raise-call-call/call/call/call/call/fold,not_player
0,flop_hand_cluster_0_call-raise-call-call/call/call/call/call/raise,not_player
0,flop_hand_cluster_0_call-raise-call-call/call/call/call/call/call,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/fold/raise/raise/raise/fold,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/fold/raise/raise/raise/raise,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/fold/raise/raise/raise/call,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/fold/raise/raise/call/fold,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/fold/raise/raise/call/raise,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/fold/raise/raise/call/call,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/fold/raise/call/raise/fold,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/fold/raise/call/raise/raise,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/fold/raise/call/raise/call,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/fold/raise/call/call/fold,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/fold/raise/call/call/raise,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/fold/raise/call/call/call,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/fold/call/raise/raise/fold,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/fold/call/raise/raise/raise,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/fold/call/raise/raise/call,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/fold/call/raise/call/fold,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/fold/call/raise/call/raise,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/fold/call/raise/call/call,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/fold/call/call/raise/fold,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/fold/call/call/raise/raise,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/fold/call/call/raise/call,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/fold/call/call/call/fold,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/fold/call/call/call/raise,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/fold/call/call/call/call,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/raise/fold/raise/raise/fold,not_player
0,flop_hand_cluster_0_call-raise-call-call/fold/raise/fold/raise/raise/raise,not_player
